ville,hotels,liens,lat,lon,description,score,meteo_score
Strasbourg,Le Grand Hotel,https://www.booking.com/hotel/fr/legrandhotel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=2c84217765e10973&srepoch=1656218735&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.58469688,7.73656100,"

Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Grand Hotel ! Connectez-vous ou inscrivez-vous pour économiser.
Le Grand Hôtel est situé en face de la gare de Strasbourg, à 10 minutes à pied du centre-ville et de la place Kléber. Il dispose d'un bar, d'une terrasse et d'une connexion Wi-Fi gratuite.
Toutes les chambres sont décorées dans un style moderne et comprennent une salle de bains privative. Chacune dispose d'une télévision par satellite à écran plat, d'un téléphone et d'une connexion Wi-Fi gratuite. Elles sont desservies par un ascenseur.
Chaque matin, l'établissement sert un petit-déjeuner buffet composé de plats sucrés et salés. Vous pourrez le savourer sur la terrasse lorsque le temps le permet. Un service d'étage est assuré 24h/24. Le bar-salon est idéal pour se détendre après une journée de tourisme ou de travail.
Situé à 15 km de l'aéroport et à 8 km de la frontière allemande, le Grand Hotel bénéficie également d'un emplacement idéal pour découvrir les alentours. Vous pourrez vous rendre aux célèbres Galeries Lafayette ou visiter la cathédrale de Strasbourg. 
","8,2",19
Strasbourg,"Holiday Inn Express Strasbourg Centre, an IHG Hotel",https://www.booking.com/hotel/fr/holiday-inn-express-strasbourg-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=2c84217765e10973&srepoch=1656218735&from=searchresults#hotelTmpl,48.57154052,7.74525492,"
Le Holiday Inn Express Strasbourg Centre propose des hébergements à seulement 10 minutes de marche du quartier piéton de Strasbourg. Vous pourrez profiter gratuitement d’une connexion Internet et d’un petit-déjeuner buffet continental.
Toutes les chambres disposent d’un bureau, d’un coffre-fort et d’une télévision à écran plat avec des chaînes internationales. Un plateau/bouilloire est également fourni. Les logements comprennent une salle de bains privative pourvue d’une douche, et certains sont dotés d’un canapé-lit.
Le bar de l’hôtel, ouvert de midi à 23h00, propose un menu de quelques plats pour des repas légers.
Un service de blanchisserie et un parking privé sont disponibles sur demande et moyennant des frais supplémentaires. L'hôtel se trouve à 1,1 km du quartier de la Petite France et à 1,2 km du marché de Noël ainsi que de la cathédrale de Strasbourg. La Route des Vins d’Alsace et le parc à thèmes Europa-Park sont directement accessibles depuis les autoroutes françaises et allemandes passant à proximité. 
","8,1",19
Strasbourg,Best Western Plus Monopole Métropole,https://www.booking.com/hotel/fr/monopolemetropole.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=2c84217765e10973&srepoch=1656218735&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.58501891,7.73882546,"
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Best Western Plus Monopole Métropole ! Connectez-vous pour économiser.
Le Best Western Monopole Métropole est situé à seulement 400 mètres de la gare de Strasbourg, près du quartier de la Petite France. Il propose des hébergements contemporains dotés d'un minibar et d'une connexion Wi-Fi gratuite.
Décorées dans des tons neutres, les chambres du Monopole Métropole affichent un style contemporain et disposent toutes de la climatisation et d'une bouilloire électrique. Certaines sont même pourvues d'un coin salon.
Un petit-déjeuner buffet composé d'œufs brouillés et de bacon vous sera servi chaque matin dans l'élégante salle de style alsacien prévue à cet effet. Bénéficiant de fauteuils propices à la détente, l'hôtel possède un bar moderne exposant des peintures d'artistes locaux.
L'établissement se situe à seulement 10 minutes de marche de la place Kléber et de la cathédrale de Strasbourg. Vous pourrez par ailleurs accéder au Best Western Monopole Métropole par l'A35 qui se trouve à 4 minutes de route. Un parking souterrain privé est disponible sur place. 
","8,7",19
Strasbourg,Hôtel Restaurant Athena Spa,https://www.booking.com/hotel/fr/athena-spa.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=2c84217765e10973&srepoch=1656218735&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.59173665,7.71170497,"
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Restaurant Athena Spa ! Connectez-vous pour économiser.
Installé à moins de 3 km du centre-ville de Strasbourg, l’Hôtel Restaurant Athena Spa possède une salle de sport accessible 24h/24, Cet hôtel design comprend un restaurant à la carte, un bar et une réception ouverte 24h/24. Vous y trouverez une piscine sensorielle, ouverte tous les jours et gratuite.
Modernes et colorées, les chambres sont équipées de la climatisation, d’une connexion Wi-Fi gratuite, d’une télévision par satellite à écran plat et d’un plateau/bouilloire. Leur salle de bains privative est pourvue d’une douche, d’un sèche-cheveux et d’articles de toilette gratuits.
Un petit-déjeuner buffet est préparé chaque matin. Le bar est ouvert tous les jours de midi à minuit.
Vous pourrez accéder à l'espace bien-être et au spa de l'hôtel, qui comporte une piscine sensorielle avec jets d'hydromassage, un hammam, un sauna finlandais, un sauna tropical, un espace détente et une douche multi-sensorielle.
L'hôtel dispose d'un nombre limité de places de stationnement gratuites dans un parking extérieur sécurisé. Un parking souterrain est également accessible moyennant des frais supplémentaires. De plus, deux bornes de recharge pour véhicules électriques sont disponibles moyennant des frais supplémentaires. L’Hôtel Restaurant Athena Spa se trouve à 2,5 km du quartier de la Petite France et à 3 km de la cathédrale de Strasbourg. L’aéroport international de Strasbourg est implanté à 8 km. 
","8,5",19
Strasbourg,K Hotel,https://www.booking.com/hotel/fr/k-strasbourg.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=2c84217765e10973&srepoch=1656218735&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.59304756,7.71466415,"
Situé à Strasbourg, le K Hotel dispose d’une salle de sport et offre une vue sur la ville. L’église Saint-Paul se trouve à 3,9 km, la « Petite France » à 4 km et le parc des expositions de Strasbourg à 4,3 km. Toutes les chambres disposent d’une télévision par satellite à écran plat.
Tous les logements de l’hôtel sont équipés d’une bouilloire. Dotées d'une salle d'eau privative, les chambres du K HOTEL sont également pourvues d'une connexion Wi-Fi gratuite. Les logements disposent de la climatisation et d’un bureau.
Le K Hotel possède une terrasse.
Le personnel de la réception parle anglais et allemand et reste à votre disposition 24h/24.
Le K Hotel se trouve à 4,4 km de la cathédrale de Strasbourg. L’aéroport international de Strasbourg est situé à 11 km. L'Espace Européen de l'Entreprise se trouve moins de 10 minutes en voiture. 
","8,7",19
Strasbourg,Citadines Kléber Strasbourg,https://www.booking.com/hotel/fr/citadines-aparthotel-strasbourg.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=2c84217765e10973&srepoch=1656218735&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.58384564,7.74342477,"
Situé à côté de la place Kléber, ce Citadines Apart'hotel se trouve à seulement 10 minutes de marche de la gare SNCF de Strasbourg. L'établissement propose des appartements entièrement meublés, accessibles par un ascenseur et équipés d'une connexion Wi-Fi gratuite.
Les appartements du Citadines Apart'hotel Strasbourg Kléber disposent d'une télévision à écran plat, d'un lecteur DVD et d'un coin salon avec bureau. Ils sont tous dotés d'une kitchenette pourvue d'un four micro-ondes, d'un réfrigérateur et d'un lave-vaisselle. Le linge de maison et les serviettes sont fournis.
Vous pourrez savourer un petit-déjeuner buffet servi chaque matin dans la salle prévue à cet effet.
Un parking privé est disponible sur place et entraîne des frais supplémentaires. L'hôtel dispose également d'une laverie et propose un service de nettoyage à sec.
La cathédrale de Strasbourg et le quartier de la Petite France se trouvent à 10 minutes à pied de l'apart'hôtel. Le musée alsacien est situé à 750 mètres. 
","8,4",19
Strasbourg,Hôtel Tandem - Boutique Hôtel,https://www.booking.com/hotel/fr/ha-tel-nid-de-cigognes.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=2c84217765e10973&srepoch=1656218735&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.58383633,7.73494899,"

Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Tandem - Boutique Hôtel ! Connectez-vous ou inscrivez-vous pour économiser.
Ce boutique hôtel respectueux de l’environnement vous accueille en face de la gare TGV de Strasbourg, à seulement 1,7 km du centre-ville et à 5 minutes à pied du quartier pittoresque de la Petite France. Vous rejoindrez le Parlement européen en 10 minutes en tramway, et une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l'établissement.
Les chambres climatisées de l'Hôtel Tandem - Boutique Hôtel comprennent une télévision, un bureau et une salle de bains privative avec douche.
Un petit-déjeuner buffet est servi chaque matin à l'Hôtel Tandem - Boutique Hôtel. Il est composé uniquement de produits faits maison, biologiques et locaux, avec une sélection de mets chauds et froids. Vous pourrez prendre un verre au bar ou vous détendre dans le patio intérieur.
L’établissement propose une sélection de vins entièrement biodynamiques.
Sur place, vous disposerez de plusieurs espaces de travail, d’un salon et d’une bibliothèque.
L'Hôtel Tandem propose également un service de location de vélos et de tandems, ainsi qu'un local à vélos sécurisé sur place. Un parking public est accessible à proximité, moyennant des frais supplémentaires. 
","9,1",19
Strasbourg,HANNONG Hotel & Wine Bar,https://www.booking.com/hotel/fr/tihannong.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=2c84217765e10973&srepoch=1656218735&from=searchresults#hotelTmpl,48.58279611,7.74312839,"
Vous pouvez bénéficier d'une réduction Genius dans l'établissement HANNONG Hotel & Wine Bar ! Connectez-vous pour économiser.
L'Hôtel Hannong est situé au cœur de Strasbourg, à seulement 5 minutes de marche de la gare TGV, de la cathédrale et du quartier de la Petite France. Vous pourrez profiter gratuitement d'une connexion Wi-Fi.
Les chambres du Hannong sont climatisées et insonorisées. Revêtues de parquet, elles sont dotées d'un mobilier de style européen, d'une télévision par satellite et d'une salle de bains privative avec baignoire ou douche.
Un petit-déjeuner buffet comprenant des boissons chaudes, des viennoiseries et du pain fait maison, des produits locaux, des confitures ainsi que des jus de fruits est servi tous les matins dans la salle prévue à cet effet. Vous pourrez prendre un verre au bar à vin dans le salon au plafond de verre ou sur la grande terrasse.
L'Hôtel Hannong se trouve à seulement 100 mètres de la station de tramway principale, celle de la Place de l'Homme de Fer. Enfin, la gare de Strasbourg est accessible en 9 minutes à pied. 
","8,7",19
Strasbourg,Hotel des Vosges BW Premier Collection,https://www.booking.com/hotel/fr/des-vosges.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=2c84217765e10973&srepoch=1656218735&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.58403356,7.73525991,"
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel des Vosges BW Premier Collection ! Connectez-vous pour économiser.
Situé à Strasbourg, à proximité de la gare ferroviaire et du centre-ville, l'Hôtel des Vosges vous propose des hébergements confortables et abordables.
L'établissement dispose de plusieurs chambres bien équipées et meublées toutes accessibles par un ascenseur. Des chambres familiales pouvant accueillir jusqu'à 3 personnes sont aussi disponibles.
Enfin, le petit-déjeuner vous sera servi quotidiennement à l'Hôtel des Vosges, et vous pourrez le savourer dans votre chambre ou dans la salle dédiée. 
","8,7",19
Strasbourg,Hotel Cathédrale,https://www.booking.com/hotel/fr/cathedrale-strasbourg.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=2c84217765e10973&srepoch=1656218735&from=searchresults#hotelTmpl,48.58177184,7.74960458,"
Situé au cœur du centre historique, sur la place de la Cathédrale, l’Hotel Cathédrale bénéficie d’une vue privilégiée sur la cathédrale de Strasbourg. Mêlant une grande variété de styles architecturaux, il est décoré avec des œuvres prêtées par des musées.
Les chambres climatisées de l’Hotel Cathédrale sont agrémentées d’œuvres réalisées par un artiste local et disposent d’une télévision, d’un minibar et d’une salle de bains privative. Elles offrent également une vue sur la cathédrale ou sur la cour de style Renaissance.
Vous pourrez admirer la cathédrale lors du petit-déjeuner buffet ou vous détendre au bar en fin de journée. Situé en face de l’hôtel, la maison Kammerzell, un bâtiment médiéval à l’architecture gothique, propose un restaurant.
L’hôtel se trouve à moins de 250 mètres de boutiques, de restaurants et de lieux culturels tels que le palais Rohan et le musée des Beaux-Arts de Strasbourg. La rivière Ill est à 4 minutes de marche, et la gare TGV de Strasbourg à 1,4 km. 
","7,7",19
Strasbourg,Hotel Kaijoo by HappyCulture,https://www.booking.com/hotel/fr/hotel-kaijoo-by-happyculture.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=2c84217765e10973&srepoch=1656218735&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.58341403,7.74176516,"

Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Kaijoo by HappyCulture ! Connectez-vous ou inscrivez-vous pour économiser.
L'Hotel Kaijoo by HappyCulture se trouve dans le quartier de la Petite France, à 600 mètres de la gare SNCF de Strasbourg. L’établissement propose des chambres à la décoration éclectique dotées d’une télévision par satellite.
Toutes les chambres sont spacieuses et équipées d’une télévision à écran plat. Certaines chambres insonorisées comprennent un balcon offrant une vue sur la ville. Les salles de bains privatives sont pourvues d’un sèche-cheveux.
Le Kaijoo Hotel by HappyCulture sert un petit-déjeuner buffet tous les matins. Vous pourrez également savourer des boissons et des collations au Kaijoo Kafé.
Cet hôtel ouvert 24h/24 possède un bureau d’excursions où vous pourrez obtenir des informations pratiques sur la région. Vous profiterez d’une connexion Wi-Fi gratuite dans les parties communes du Kaijoo Hotel by HappyCulture.
Lors de votre séjour, vous aurez accès aux salons de l’ensemble des hôtels HappyCulture Collection de la ville. Vous pourrez ainsi déposer vos sacs de courses, emprunter un parapluie ou recharger votre téléphone portable. Un parking public est accessible à 300 mètres de l’hôtel. L’arrêt de tramway Alt Winmarik, situé à 180 mètres, vous permettra de rejoindre directement le jardin botanique. 
","7,4",19
